ClaimID,LossDate,ReportDate,State,City,Status,ClaimAmount,FraudScore,Adjuster,PolicyType
C10012964,17-Feb-25,17-Feb-25,NY,New York,Open,7901,0.660000026,AJ20,Auto
C10014056,22-Mar-25,24-Mar-25,NY,New York,Open,5564,0.959999979,AJ20,Auto
C10014240,17-Mar-25,20-Mar-25,NY,New York,Open,3840,0.75999999,AJ20,Auto
C10014664,17-Mar-25,20-Mar-25,NY,New York,Open,9687,0.540000021,AJ20,Auto
C10015041,27-Jan-25,30-Jan-25,NY,New York,Open,7254,0.159999996,AJ20,Auto
C10015495,22-Jan-25,23-Jan-25,NY,New York,Open,4916,0.200000003,AJ20,Auto
C10016498,20-Mar-25,20-Mar-25,NY,New York,Open,7803,0.360000014,AJ20,Auto
C10016728,18-May-25,18-May-25,NY,New York,Open,6688,0.090000004,AJ20,Auto
C10016956,24-Apr-25,25-Apr-25,NY,New York,Open,9753,0.449999988,AJ20,Auto
C10017443,20-Jun-25,20-Jun-25,NY,New York,Open,6803,0.589999974,AJ20,Auto
C10017657,18-Jan-25,18-Jan-25,NY,New York,Open,1510,0.579999983,AJ20,Auto
C10017936,25-Apr-25,26-Apr-25,NY,New York,Open,10597,0.850000024,AJ20,Auto
C10018254,12-May-25,15-May-25,NY,New York,Open,7747,0.419999987,AJ20,Auto
C10018276,31-May-25,2-Jun-25,NY,New York,Open,2712,0.129999995,AJ20,Auto
C10018510,1-May-25,4-May-25,NY,New York,Open,3237,0.699999988,AJ20,Auto
C10018589,15-Feb-25,16-Feb-25,NY,New York,Open,1564,0.209999993,AJ20,Auto
C10018648,24-Jun-25,25-Jun-25,NY,New York,Open,1984,0.100000001,AJ20,Auto
C10018705,28-Mar-25,28-Mar-25,NY,New York,Open,4590,0.949999988,AJ20,Auto
C10018862,23-Jun-25,25-Jun-25,NY,New York,Open,1800,0.07,AJ20,Auto
C10018899,27-Feb-25,27-Feb-25,NY,New York,Open,10902,0.589999974,AJ20,Auto
C10019110,29-Apr-25,30-Apr-25,NY,New York,Open,6155,0.200000003,AJ20,Auto
C10019414,16-Apr-25,19-Apr-25,NY,New York,Open,2781,0.25999999,AJ20,Auto
C10019582,5-Jan-25,8-Jan-25,NY,New York,Open,5001,0.379999995,AJ20,Auto
C10019855,2-Mar-25,4-Mar-25,NY,New York,Open,11683,0.289999992,AJ20,Auto
C10000041,13-Jun-25,14-Jun-25,NY,New York,Open,7900,0.959999979,AJ07,Auto
C10000318,8-Feb-25,11-Feb-25,NY,New York,Open,5167,0.370000005,AJ07,Auto
C10000370,29-Apr-25,30-Apr-25,NY,New York,Open,3443,0.349999994,AJ07,Auto
C10000525,28-Jan-25,30-Jan-25,NY,New York,Open,2765,0.430000007,AJ07,Auto
C10000877,26-Jun-25,29-Jun-25,NY,New York,Open,9829,0.980000019,AJ07,Auto
C10000888,17-May-25,17-May-25,NY,New York,Open,6675,0.569999993,AJ07,Auto
C10001044,25-Jan-25,27-Jan-25,NY,New York,Open,6331,0.959999979,AJ07,Auto
C10001222,10-Mar-25,10-Mar-25,NY,New York,Open,10285,0.860000014,AJ07,Auto
C10001279,23-Feb-25,24-Feb-25,NY,New York,Open,8291,0.389999986,AJ07,Auto
C10001562,1-Feb-25,1-Feb-25,NY,New York,Open,6746,0.550000012,AJ07,Auto
C10002229,18-May-25,21-May-25,NY,New York,Open,9859,0.709999979,AJ07,Auto
C10002371,31-Mar-25,3-Apr-25,NY,New York,Open,6015,0.569999993,AJ07,Auto
C10003264,25-Apr-25,26-Apr-25,NY,New York,Open,2646,0.529999971,AJ07,Auto
C10003500,19-Jan-25,21-Jan-25,NY,New York,Open,8852,0.189999998,AJ07,Auto
C10003939,1-May-25,2-May-25,NY,New York,Open,3641,0.050000001,AJ07,Auto
C10004248,9-Jun-25,12-Jun-25,NY,New York,Open,11068,0.920000017,AJ07,Auto
C10004845,9-Feb-25,9-Feb-25,NY,New York,Open,11244,0.689999998,AJ07,Auto
C10005031,23-Mar-25,24-Mar-25,NY,New York,Open,3336,0.01,AJ07,Auto
C10005095,11-Jun-25,14-Jun-25,NY,New York,Open,4647,0.059999999,AJ07,Auto
C10005220,11-Feb-25,11-Feb-25,NY,New York,Open,7908,0.079999998,AJ07,Auto
C10005379,25-May-25,27-May-25,NY,New York,Open,2907,0.819999993,AJ07,Auto
C10006047,5-May-25,8-May-25,NY,New York,Open,11394,0.090000004,AJ07,Auto
C10006050,19-Mar-25,22-Mar-25,NY,New York,Open,8749,0.389999986,AJ07,Auto
C10006228,1-Feb-25,1-Feb-25,NY,New York,Open,8779,0.579999983,AJ07,Auto
C10006271,15-May-25,16-May-25,NY,New York,Open,2648,0.379999995,AJ07,Auto
C10007264,27-May-25,27-May-25,NY,New York,Open,7956,0.310000002,AJ07,Auto
C10007339,31-Mar-25,2-Apr-25,NY,New York,Open,3632,0.02,AJ07,Auto
C10007361,15-Mar-25,18-Mar-25,NY,New York,Open,9259,0.449999988,AJ07,Auto
C10007418,15-May-25,15-May-25,NY,New York,Open,4036,0.449999988,AJ07,Auto
C10007520,2-Apr-25,2-Apr-25,NY,New York,Open,5156,0.319999993,AJ07,Auto
C10007941,7-Feb-25,7-Feb-25,NY,New York,Open,9009,0.109999999,AJ07,Auto
C10007982,30-Jan-25,1-Feb-25,NY,New York,Open,1593,0.219999999,AJ07,Auto
C10008029,9-Apr-25,12-Apr-25,NY,New York,Open,9628,0.529999971,AJ07,Auto
C10008054,18-Jun-25,21-Jun-25,NY,New York,Open,7281,0.219999999,AJ07,Auto
C10008061,4-Feb-25,6-Feb-25,NY,New York,Open,2214,0.610000014,AJ07,Auto
C10008734,25-Jun-25,25-Jun-25,NY,New York,Open,5646,0.75,AJ07,Auto
C10008735,3-May-25,5-May-25,NY,New York,Open,7672,0.800000012,AJ07,Auto
C10009056,18-Apr-25,21-Apr-25,NY,New York,Open,8441,0.109999999,AJ07,Auto
C10009261,10-Feb-25,10-Feb-25,NY,New York,Open,4205,0.059999999,AJ07,Auto
C10009588,25-May-25,25-May-25,NY,New York,Open,2168,0,AJ07,Auto
C10009918,9-Feb-25,12-Feb-25,NY,New York,Open,7458,0.419999987,AJ07,Auto
C10009971,23-Jun-25,23-Jun-25,NY,New York,Open,3101,0.209999993,AJ07,Auto
C10010363,29-Apr-25,1-May-25,NY,New York,Open,5534,0.569999993,AJ07,Auto
C10010713,25-Feb-25,25-Feb-25,NY,New York,Open,7039,0.449999988,AJ07,Auto
C10010879,27-May-25,29-May-25,NY,New York,Open,7043,0.310000002,AJ07,Auto
C10011334,23-May-25,25-May-25,NY,New York,Open,2418,0.479999989,AJ07,Auto
C10011426,30-Apr-25,1-May-25,NY,New York,Open,3152,0.959999979,AJ07,Auto
C10011490,11-Jun-25,11-Jun-25,NY,New York,Open,8910,0.100000001,AJ07,Auto
C10011662,11-Apr-25,14-Apr-25,NY,New York,Open,6692,0.819999993,AJ07,Auto
C10011757,9-Apr-25,9-Apr-25,NY,New York,Open,11338,0.730000019,AJ07,Auto
C10011846,16-Feb-25,17-Feb-25,NY,New York,Open,10622,0.829999983,AJ07,Auto
C10011971,21-May-25,23-May-25,NY,New York,Open,2496,0.970000029,AJ07,Auto
C10012260,26-May-25,29-May-25,NY,New York,Open,9788,0.930000007,AJ07,Auto
C10012704,19-Jun-25,21-Jun-25,NY,New York,Open,8850,0.689999998,AJ07,Auto
C10012715,30-May-25,1-Jun-25,NY,New York,Open,6520,0.07,AJ07,Auto
C10013403,18-Jan-25,20-Jan-25,NY,New York,Open,2793,0.959999979,AJ07,Auto
C10013560,12-Apr-25,13-Apr-25,NY,New York,Open,8767,0.079999998,AJ07,Auto
C10013728,6-Mar-25,7-Mar-25,NY,New York,Open,6448,0.170000002,AJ07,Auto
C10013767,17-Jun-25,19-Jun-25,NY,New York,Open,9311,0.439999998,AJ07,Auto
C10013839,30-Jan-25,1-Feb-25,NY,New York,Open,10323,0.779999971,AJ07,Auto
C10014288,11-Mar-25,11-Mar-25,NY,New York,Open,2979,0.939999998,AJ07,Auto
C10014438,1-Mar-25,3-Mar-25,NY,New York,Open,5182,0.340000004,AJ07,Auto
C10014644,1-Jun-25,1-Jun-25,NY,New York,Open,5371,0.75,AJ07,Auto
C10014820,14-Jan-25,17-Jan-25,NY,New York,Open,10592,0.75,AJ07,Auto
C10015017,3-Apr-25,3-Apr-25,NY,New York,Open,10670,0.159999996,AJ07,Auto
C10015528,3-Mar-25,5-Mar-25,NY,New York,Open,1810,0.889999986,AJ07,Auto
C10015654,23-Mar-25,24-Mar-25,NY,New York,Open,2425,0.25999999,AJ07,Auto
C10016151,7-Jun-25,8-Jun-25,NY,New York,Open,9023,0.189999998,AJ07,Auto
C10016181,18-Feb-25,20-Feb-25,NY,New York,Open,6956,0.059999999,AJ07,Auto
C10016213,11-Jan-25,11-Jan-25,NY,New York,Open,8661,0.01,AJ07,Auto
C10016301,28-May-25,28-May-25,NY,New York,Open,9515,0.649999976,AJ07,Auto
C10016320,2-May-25,3-May-25,NY,New York,Open,11864,0.469999999,AJ07,Auto
C10016557,2-Mar-25,5-Mar-25,NY,New York,Open,4585,0.389999986,AJ07,Auto
C10016816,25-Mar-25,25-Mar-25,NY,New York,Open,9839,0.99000001,AJ07,Auto
C10017019,6-Jan-25,7-Jan-25,NY,New York,Open,6619,0.529999971,AJ07,Auto
C10017553,26-May-25,26-May-25,NY,New York,Open,5830,0.449999988,AJ07,Auto
C10017624,15-Jan-25,17-Jan-25,NY,New York,Open,2740,0.959999979,AJ07,Auto
C10017736,21-Feb-25,23-Feb-25,NY,New York,Open,1829,0.910000026,AJ07,Auto
C10017795,3-Feb-25,3-Feb-25,NY,New York,Open,3285,0.529999971,AJ07,Auto
C10017916,19-Jan-25,20-Jan-25,NY,New York,Open,10483,0.159999996,AJ07,Auto
C10017969,20-Feb-25,21-Feb-25,NY,New York,Open,1650,0.810000002,AJ07,Auto
C10018048,20-Jan-25,22-Jan-25,NY,New York,Open,4929,0.310000002,AJ07,Auto
C10018104,1-Apr-25,1-Apr-25,NY,New York,Open,8036,0.75,AJ07,Auto
C10018640,25-Mar-25,28-Mar-25,NY,New York,Open,10914,0.819999993,AJ07,Auto
C10018737,2-Feb-25,5-Feb-25,NY,New York,Open,4511,0.189999998,AJ07,Auto
C10019052,23-Jan-25,24-Jan-25,NY,New York,Open,5022,0.469999999,AJ07,Auto
C10019388,13-Jan-25,14-Jan-25,NY,New York,Open,4139,0.360000014,AJ07,Auto
C10019650,14-Jan-25,15-Jan-25,NY,New York,Open,3442,0.620000005,AJ07,Auto
C10019846,5-Jun-25,6-Jun-25,NY,New York,Open,8866,0.5,AJ07,Auto
C10019923,6-Apr-25,8-Apr-25,NY,New York,Open,7416,0.49000001,AJ07,Auto
C10000228,25-Apr-25,27-Apr-25,NY,New York,Pending,7135,0.689999998,AJ09,Auto
C10000619,31-Mar-25,1-Apr-25,NY,New York,Pending,3044,0.74000001,AJ09,Auto
C10000767,3-May-25,4-May-25,NY,New York,Pending,8957,0.389999986,AJ09,Auto
C10000813,18-Apr-25,21-Apr-25,NY,New York,Pending,3497,0.379999995,AJ09,Auto
C10001103,19-Jan-25,19-Jan-25,NY,New York,Pending,7260,0.560000002,AJ09,Auto
C10001494,29-Jun-25,1-Jul-25,NY,New York,Pending,9694,0.689999998,AJ09,Auto
C10001595,22-Jun-25,22-Jun-25,NY,New York,Pending,10489,0.330000013,AJ09,Auto
C10001624,23-May-25,25-May-25,NY,New York,Pending,6287,0.620000005,AJ09,Auto
C10001726,22-Jan-25,23-Jan-25,NY,New York,Pending,3595,0.270000011,AJ09,Auto
C10001798,16-Jun-25,18-Jun-25,NY,New York,Pending,11695,0.319999993,AJ09,Auto
C10001946,1-May-25,1-May-25,NY,New York,Pending,3103,0.829999983,AJ09,Auto
C10002003,20-Jan-25,21-Jan-25,NY,New York,Pending,9659,0.560000002,AJ09,Auto
C10002061,9-Feb-25,12-Feb-25,NY,New York,Pending,7318,0.379999995,AJ09,Auto
C10002444,8-Apr-25,10-Apr-25,NY,New York,Pending,2566,0.819999993,AJ09,Auto
C10002519,26-Apr-25,26-Apr-25,NY,New York,Pending,9068,0.930000007,AJ09,Auto
C10002614,10-Apr-25,13-Apr-25,NY,New York,Pending,4551,0.610000014,AJ09,Auto
C10003278,23-Feb-25,26-Feb-25,NY,New York,Pending,4974,0.230000004,AJ09,Auto
C10003346,13-Apr-25,15-Apr-25,NY,New York,Pending,7191,0.029999999,AJ09,Auto
C10004040,11-May-25,14-May-25,NY,New York,Pending,2764,0.49000001,AJ09,Auto
C10004176,12-Mar-25,12-Mar-25,NY,New York,Pending,10896,0.790000021,AJ09,Auto
C10004354,10-Feb-25,11-Feb-25,NY,New York,Pending,9024,0.860000014,AJ09,Auto
C10004481,2-Feb-25,3-Feb-25,NY,New York,Pending,10398,0.5,AJ09,Auto
C10004601,16-Jan-25,18-Jan-25,NY,New York,Pending,9157,0.49000001,AJ09,Auto
C10004874,8-Jan-25,8-Jan-25,NY,New York,Pending,2489,0.200000003,AJ09,Auto
C10004896,16-Jan-25,19-Jan-25,NY,New York,Pending,2455,0.75999999,AJ09,Auto
C10004933,27-May-25,28-May-25,NY,New York,Pending,11497,0.209999993,AJ09,Auto
C10005161,26-Jun-25,29-Jun-25,NY,New York,Pending,9061,0.409999996,AJ09,Auto
C10005340,8-May-25,9-May-25,NY,New York,Pending,11040,0.50999999,AJ09,Auto
C10006024,5-May-25,7-May-25,NY,New York,Pending,7096,0.400000006,AJ09,Auto
C10006850,13-May-25,13-May-25,NY,New York,Pending,10303,0.140000001,AJ09,Auto
C10006963,3-Jan-25,3-Jan-25,NY,New York,Pending,5519,0.230000004,AJ09,Auto
C10007448,24-May-25,26-May-25,NY,New York,Pending,11650,0.600000024,AJ09,Auto
C10007559,2-Jun-25,2-Jun-25,NY,New York,Pending,1893,0.790000021,AJ09,Auto
C10007759,9-Feb-25,10-Feb-25,NY,New York,Pending,2661,0.330000013,AJ09,Auto
C10007915,30-May-25,2-Jun-25,NY,New York,Pending,10671,0.25999999,AJ09,Auto
C10008070,27-Jan-25,28-Jan-25,NY,New York,Pending,11808,0.140000001,AJ09,Auto
C10008456,26-Jan-25,29-Jan-25,NY,New York,Pending,4086,0.75,AJ09,Auto
C10008558,5-Mar-25,6-Mar-25,NY,New York,Pending,7399,0.839999974,AJ09,Auto
C10008718,27-Feb-25,1-Mar-25,NY,New York,Pending,9535,0.610000014,AJ09,Auto
C10009275,3-Mar-25,6-Mar-25,NY,New York,Pending,10693,0.25,AJ09,Auto
C10009304,4-May-25,5-May-25,NY,New York,Pending,2612,0.439999998,AJ09,Auto
C10009627,11-Jun-25,13-Jun-25,NY,New York,Pending,2400,0.860000014,AJ09,Auto
C10009804,30-Apr-25,3-May-25,NY,New York,Pending,9271,0.200000003,AJ09,Auto
C10009808,4-Jun-25,4-Jun-25,NY,New York,Pending,11495,0.270000011,AJ09,Auto
C10009833,3-Apr-25,6-Apr-25,NY,New York,Pending,6191,0.479999989,AJ09,Auto
C10009834,4-Jun-25,5-Jun-25,NY,New York,Pending,9755,0.850000024,AJ09,Auto
C10009862,13-Mar-25,15-Mar-25,NY,New York,Pending,4608,0.100000001,AJ09,Auto
C10010549,11-Apr-25,13-Apr-25,NY,New York,Pending,4769,0.349999994,AJ09,Auto
C10010554,14-Jan-25,15-Jan-25,NY,New York,Pending,11100,0.449999988,AJ09,Auto
C10010893,25-Jan-25,27-Jan-25,NY,New York,Pending,11621,0.430000007,AJ09,Auto
C10011546,6-May-25,7-May-25,NY,New York,Pending,11384,0.959999979,AJ09,Auto
C10011974,16-Jan-25,17-Jan-25,NY,New York,Pending,4799,0.300000012,AJ09,Auto
C10012144,24-Jun-25,27-Jun-25,NY,New York,Pending,8574,0.600000024,AJ09,Auto
C10012311,30-Jun-25,2-Jul-25,NY,New York,Pending,7488,0.419999987,AJ09,Auto
C10012589,16-Jun-25,16-Jun-25,NY,New York,Pending,2329,0.850000024,AJ09,Auto
C10012957,1-Feb-25,2-Feb-25,NY,New York,Pending,2154,0.910000026,AJ09,Auto
C10013175,7-Jan-25,9-Jan-25,NY,New York,Pending,2296,0.129999995,AJ09,Auto
C10013389,9-Mar-25,9-Mar-25,NY,New York,Pending,11934,0.129999995,AJ09,Auto
C10013541,10-Mar-25,10-Mar-25,NY,New York,Pending,6690,0.439999998,AJ09,Auto
C10013887,13-Apr-25,13-Apr-25,NY,New York,Pending,9539,0.200000003,AJ09,Auto
C10014069,5-Jun-25,5-Jun-25,NY,New York,Pending,3015,0.289999992,AJ09,Auto
C10014428,4-May-25,4-May-25,NY,New York,Pending,2825,0.150000006,AJ09,Auto
C10014501,7-Feb-25,10-Feb-25,NY,New York,Pending,5865,0.959999979,AJ09,Auto
C10014826,19-May-25,19-May-25,NY,New York,Pending,11480,0.079999998,AJ09,Auto
C10014899,30-May-25,2-Jun-25,NY,New York,Pending,4746,0.560000002,AJ09,Auto
C10014942,16-Feb-25,18-Feb-25,NY,New York,Pending,2757,0.430000007,AJ09,Auto
C10015435,6-Jun-25,7-Jun-25,NY,New York,Pending,4262,0.419999987,AJ09,Auto
C10015782,22-Jun-25,23-Jun-25,NY,New York,Pending,5191,0.400000006,AJ09,Auto
C10015811,5-Apr-25,6-Apr-25,NY,New York,Pending,6320,0.879999995,AJ09,Auto
C10015850,2-Jun-25,3-Jun-25,NY,New York,Pending,2436,0.460000008,AJ09,Auto
C10015856,13-Jan-25,15-Jan-25,NY,New York,Pending,8104,0.170000002,AJ09,Auto
C10015917,8-Jan-25,11-Jan-25,NY,New York,Pending,8171,0.029999999,AJ09,Auto
C10016088,13-Jan-25,15-Jan-25,NY,New York,Pending,11812,0.109999999,AJ09,Auto
C10016424,6-Jan-25,9-Jan-25,NY,New York,Pending,2816,0.970000029,AJ09,Auto
C10016523,27-Feb-25,2-Mar-25,NY,New York,Pending,9600,0.310000002,AJ09,Auto
C10016544,3-Jun-25,5-Jun-25,NY,New York,Pending,8399,0.370000005,AJ09,Auto
C10018178,11-May-25,14-May-25,NY,New York,Pending,7709,0.569999993,AJ09,Auto
C10018308,1-Jan-25,4-Jan-25,NY,New York,Pending,4602,0.899999976,AJ09,Auto
C10018706,10-Jan-25,10-Jan-25,NY,New York,Pending,7418,0.629999995,AJ09,Auto
C10018781,26-May-25,27-May-25,NY,New York,Pending,11179,0.689999998,AJ09,Auto
C10019046,2-Mar-25,4-Mar-25,NY,New York,Pending,7793,0.680000007,AJ09,Auto
C10019199,2-Apr-25,2-Apr-25,NY,New York,Pending,11185,0.270000011,AJ09,Auto
C10019352,19-May-25,19-May-25,NY,New York,Pending,3657,0.560000002,AJ09,Auto
C10019721,28-Feb-25,1-Mar-25,NY,New York,Pending,5745,0.720000029,AJ09,Auto
C10000397,19-Mar-25,19-Mar-25,NY,New York,Pending,5662,0.400000006,AJ16,Auto
C10000602,31-Jan-25,31-Jan-25,NY,New York,Pending,1622,0.819999993,AJ16,Auto
C10000790,31-May-25,1-Jun-25,NY,New York,Pending,10190,0.200000003,AJ16,Auto
C10001003,20-Jun-25,22-Jun-25,NY,New York,Pending,9976,0.620000005,AJ16,Auto
C10001427,2-Jan-25,5-Jan-25,NY,New York,Pending,3230,0.50999999,AJ16,Auto
C10001567,26-Jun-25,29-Jun-25,NY,New York,Pending,4635,0.930000007,AJ16,Auto
C10001887,3-Mar-25,3-Mar-25,NY,New York,Pending,8681,0.200000003,AJ16,Auto
C10002103,16-May-25,19-May-25,NY,New York,Pending,6347,0.239999995,AJ16,Auto
C10002322,25-Apr-25,25-Apr-25,NY,New York,Pending,6429,0.07,AJ16,Auto
C10002482,20-May-25,21-May-25,NY,New York,Pending,4256,0.629999995,AJ16,Auto
C10002494,6-Jun-25,9-Jun-25,NY,New York,Pending,7617,0.189999998,AJ16,Auto
C10002496,18-Jun-25,19-Jun-25,NY,New York,Pending,2514,0.319999993,AJ16,Auto
C10002824,4-Jun-25,4-Jun-25,NY,New York,Pending,5398,0.949999988,AJ16,Auto
C10002990,5-Mar-25,7-Mar-25,NY,New York,Pending,10316,0.419999987,AJ16,Auto
C10003065,13-Jun-25,14-Jun-25,NY,New York,Pending,4153,0.360000014,AJ16,Auto
C10003218,21-Jan-25,24-Jan-25,NY,New York,Pending,3970,0.670000017,AJ16,Auto
C10003806,12-May-25,15-May-25,NY,New York,Pending,11088,0.400000006,AJ16,Auto
C10003982,20-Apr-25,21-Apr-25,NY,New York,Pending,5145,0.75,AJ16,Auto
C10004069,31-Jan-25,3-Feb-25,NY,New York,Pending,10460,0.980000019,AJ16,Auto
C10004520,27-May-25,30-May-25,NY,New York,Pending,4761,0.730000019,AJ16,Auto
C10005240,6-May-25,8-May-25,NY,New York,Pending,8348,0.639999986,AJ16,Auto
C10005520,26-Feb-25,28-Feb-25,NY,New York,Pending,5104,0.829999983,AJ16,Auto
C10005714,9-Mar-25,10-Mar-25,NY,New York,Pending,5908,0.400000006,AJ16,Auto
C10006171,25-May-25,28-May-25,NY,New York,Pending,6279,0.829999983,AJ16,Auto
C10006239,9-Mar-25,11-Mar-25,NY,New York,Pending,11354,0,AJ16,Auto
C10006267,3-Mar-25,5-Mar-25,NY,New York,Pending,2446,0.100000001,AJ16,Auto
C10007359,7-Jun-25,9-Jun-25,NY,New York,Pending,8724,0.170000002,AJ16,Auto
C10007446,10-Feb-25,12-Feb-25,NY,New York,Pending,7572,0.25,AJ16,Auto
C10007833,3-Apr-25,6-Apr-25,NY,New York,Pending,11815,0.100000001,AJ16,Auto
C10008394,3-Apr-25,4-Apr-25,NY,New York,Pending,10758,0.670000017,AJ16,Auto
C10008511,24-May-25,24-May-25,NY,New York,Pending,5933,0.300000012,AJ16,Auto
C10009170,10-Apr-25,10-Apr-25,NY,New York,Pending,3981,0.980000019,AJ16,Auto
C10009394,28-Mar-25,29-Mar-25,NY,New York,Pending,5285,0.689999998,AJ16,Auto
C10009671,18-Feb-25,18-Feb-25,NY,New York,Pending,6521,0.109999999,AJ16,Auto
C10009961,7-Mar-25,7-Mar-25,NY,New York,Pending,2928,0.949999988,AJ16,Auto
C10010254,19-Mar-25,22-Mar-25,NY,New York,Pending,5613,0.519999981,AJ16,Auto
C10010283,3-Apr-25,4-Apr-25,NY,New York,Pending,9566,1,AJ16,Auto
C10010528,17-Apr-25,17-Apr-25,NY,New York,Pending,7100,0.620000005,AJ16,Auto
C10010796,11-Feb-25,14-Feb-25,NY,New York,Pending,6833,0.529999971,AJ16,Auto
C10011286,3-May-25,3-May-25,NY,New York,Pending,8927,0.899999976,AJ16,Auto
C10011348,5-Jan-25,5-Jan-25,NY,New York,Pending,7678,0.430000007,AJ16,Auto
C10011736,14-Mar-25,15-Mar-25,NY,New York,Pending,11356,0.829999983,AJ16,Auto
C10012334,21-Jan-25,21-Jan-25,NY,New York,Pending,2899,0.230000004,AJ16,Auto
C10012536,13-Jun-25,15-Jun-25,NY,New York,Pending,11405,0.02,AJ16,Auto
C10012617,24-Mar-25,27-Mar-25,NY,New York,Pending,1613,0.74000001,AJ16,Auto
C10012803,28-Mar-25,31-Mar-25,NY,New York,Pending,5828,0.129999995,AJ16,Auto
C10013147,10-Mar-25,10-Mar-25,NY,New York,Pending,6452,0.800000012,AJ16,Auto
C10013196,5-Jun-25,8-Jun-25,NY,New York,Pending,4021,0.600000024,AJ16,Auto
C10013349,23-Feb-25,26-Feb-25,NY,New York,Pending,7374,0.119999997,AJ16,Auto
C10013473,18-Jan-25,19-Jan-25,NY,New York,Pending,5255,0.910000026,AJ16,Auto
C10013509,10-Jun-25,11-Jun-25,NY,New York,Pending,4787,0.360000014,AJ16,Auto
C10013770,20-Mar-25,20-Mar-25,NY,New York,Pending,7159,0.699999988,AJ16,Auto
C10013831,8-Feb-25,11-Feb-25,NY,New York,Pending,5734,0.879999995,AJ16,Auto
C10013963,16-May-25,18-May-25,NY,New York,Pending,10792,0.01,AJ16,Auto
C10014084,15-Mar-25,17-Mar-25,NY,New York,Pending,9678,0.07,AJ16,Auto
C10014263,27-Jun-25,28-Jun-25,NY,New York,Pending,4392,0.600000024,AJ16,Auto
C10014317,9-Jan-25,12-Jan-25,NY,New York,Pending,4437,0.379999995,AJ16,Auto
C10014535,14-Apr-25,16-Apr-25,NY,New York,Pending,4316,0.239999995,AJ16,Auto
C10014878,21-Apr-25,24-Apr-25,NY,New York,Pending,1878,0.600000024,AJ16,Auto
C10015133,8-Jun-25,10-Jun-25,NY,New York,Pending,3969,0.360000014,AJ16,Auto
C10015247,6-Jan-25,7-Jan-25,NY,New York,Pending,10649,0.400000006,AJ16,Auto
C10015411,13-Mar-25,14-Mar-25,NY,New York,Pending,4313,0.970000029,AJ16,Auto
C10015970,7-Feb-25,7-Feb-25,NY,New York,Pending,7521,0.649999976,AJ16,Auto
C10016041,13-Feb-25,15-Feb-25,NY,New York,Pending,10856,0.970000029,AJ16,Auto
C10017026,7-Feb-25,7-Feb-25,NY,New York,Pending,1694,0.430000007,AJ16,Auto
C10017031,27-Mar-25,27-Mar-25,NY,New York,Pending,4668,0.400000006,AJ16,Auto
C10017121,17-Jan-25,17-Jan-25,NY,New York,Pending,7519,0.649999976,AJ16,Auto
C10017130,5-Mar-25,6-Mar-25,NY,New York,Pending,6101,0.319999993,AJ16,Auto
C10017169,19-Feb-25,21-Feb-25,NY,New York,Pending,3232,0.639999986,AJ16,Auto
C10017576,19-Jan-25,21-Jan-25,NY,New York,Pending,8796,0.99000001,AJ16,Auto
C10017835,9-Jan-25,9-Jan-25,NY,New York,Pending,6744,0.479999989,AJ16,Auto
C10018630,20-Mar-25,22-Mar-25,NY,New York,Pending,4610,0.850000024,AJ16,Auto
C10018671,1-Mar-25,4-Mar-25,NY,New York,Pending,1818,0.629999995,AJ16,Auto
C10018774,4-May-25,5-May-25,NY,New York,Pending,8537,0.07,AJ16,Auto
C10019024,1-May-25,4-May-25,NY,New York,Pending,4560,0.649999976,AJ16,Auto
C10019123,19-Mar-25,21-Mar-25,NY,New York,Pending,9901,0.159999996,AJ16,Auto
C10019413,13-Jun-25,13-Jun-25,NY,New York,Pending,2579,0.75999999,AJ16,Auto
C10019622,12-Jun-25,14-Jun-25,NY,New York,Pending,1877,0.930000007,AJ16,Auto
C10019823,7-Jun-25,9-Jun-25,NY,New York,Pending,11338,0.219999999,AJ16,Auto
C10000065,22-May-25,24-May-25,NY,New York,Pending,2034,0.400000006,AJ02,Auto
C10000238,1-Feb-25,3-Feb-25,NY,New York,Pending,5895,0.910000026,AJ02,Auto
C10000381,1-Mar-25,1-Mar-25,NY,New York,Pending,8989,0.889999986,AJ02,Auto
C10000388,9-May-25,11-May-25,NY,New York,Pending,1888,0.07,AJ02,Auto
C10000874,7-Jun-25,9-Jun-25,NY,New York,Pending,6362,0.620000005,AJ02,Auto
C10000923,23-Jun-25,25-Jun-25,NY,New York,Pending,11908,0.349999994,AJ02,Auto
C10001007,18-Jun-25,21-Jun-25,NY,New York,Pending,3951,0.569999993,AJ02,Auto
C10001317,14-Feb-25,16-Feb-25,NY,New York,Pending,5825,0.560000002,AJ02,Auto
C10001410,5-Mar-25,5-Mar-25,NY,New York,Pending,8434,0.330000013,AJ02,Auto
C10001940,4-Apr-25,6-Apr-25,NY,New York,Pending,6818,0.560000002,AJ02,Auto
C10002050,27-Feb-25,27-Feb-25,NY,New York,Pending,3729,0.730000019,AJ02,Auto
C10002350,10-Mar-25,13-Mar-25,NY,New York,Pending,7761,0.029999999,AJ02,Auto
C10002980,3-Feb-25,4-Feb-25,NY,New York,Pending,4166,0.150000006,AJ02,Auto
C10003523,2-May-25,2-May-25,NY,New York,Pending,5299,0.239999995,AJ02,Auto
C10003812,16-Mar-25,16-Mar-25,NY,New York,Pending,7420,0.159999996,AJ02,Auto
