VehicleID,ClaimID,VehicleType,DamageSeverity,PartsCost,LaborHours,LaborCost,RepairDays,TotalLoss
V10019287,C10019287,Sedan,Low,803,18,1512,12,FALSE
V10019994,C10019994,Sedan,Low,3755,31,2356,12,FALSE
V10019997,C10019997,Sedan,Low,1148,14,1246,12,FALSE
V10000140,C10000140,Sedan,Low,859,28,3052,21,FALSE
V10000232,C10000232,Sedan,Low,2930,12,1428,21,FALSE
V10000675,C10000675,Sedan,Low,3801,34,2958,21,FALSE
V10001208,C10001208,Sedan,Low,3982,11,880,21,FALSE
V10001292,C10001292,Sedan,Low,2272,18,1710,21,FALSE
V10001333,C10001333,Sedan,Low,3819,13,1079,21,FALSE
V10001417,C10001417,Sedan,Low,2621,18,1998,21,FALSE
V10001619,C10001619,Sedan,Low,3911,16,1264,21,FALSE
V10001818,C10001818,Sedan,Low,1996,8,904,21,FALSE
V10001901,C10001901,Sedan,Low,4439,29,2262,21,FALSE
V10001931,C10001931,Sedan,Low,5670,16,1248,21,FALSE
V10002011,C10002011,Sedan,Low,5341,6,462,21,FALSE
V10002022,C10002022,Sedan,Low,985,13,1261,21,FALSE
V10002181,C10002181,Sedan,Low,2781,23,2553,21,FALSE
V10002554,C10002554,Sedan,Low,1040,40,3960,21,FALSE
V10002760,C10002760,Sedan,Low,4742,32,2176,21,FALSE
V10002889,C10002889,Sedan,Low,1421,10,810,21,FALSE
V10003005,C10003005,Sedan,Low,5836,21,1890,21,FALSE
V10003426,C10003426,Sedan,Low,4377,10,1050,21,FALSE
V10004230,C10004230,Sedan,Low,5954,9,621,21,FALSE
V10004285,C10004285,Sedan,Low,4678,23,2001,21,FALSE
V10004374,C10004374,Sedan,Low,2465,7,735,21,FALSE
V10004539,C10004539,Sedan,Low,5659,28,2240,21,FALSE
V10004928,C10004928,Sedan,Low,2240,8,928,21,FALSE
V10004957,C10004957,Sedan,Low,4843,32,2816,21,FALSE
V10004996,C10004996,Sedan,Low,3553,19,1748,21,FALSE
V10005164,C10005164,Sedan,Low,2055,6,360,21,FALSE
V10005182,C10005182,Sedan,Low,4158,23,2369,21,FALSE
V10005832,C10005832,Sedan,Low,4008,12,720,21,FALSE
V10005892,C10005892,Sedan,Low,689,28,1988,21,FALSE
V10006038,C10006038,Sedan,Low,4520,33,3069,21,FALSE
V10006247,C10006247,Sedan,Low,3562,35,3780,21,FALSE
V10006715,C10006715,Sedan,Low,1541,37,4403,21,FALSE
V10007017,C10007017,Sedan,Low,724,36,3528,21,FALSE
V10007115,C10007115,Sedan,Low,1057,7,609,21,FALSE
V10007401,C10007401,Sedan,Low,887,26,1638,21,FALSE
V10007439,C10007439,Sedan,Low,1778,12,1260,21,FALSE
V10007730,C10007730,Sedan,Low,3943,28,2828,21,FALSE
V10007801,C10007801,Sedan,Low,3906,27,3213,21,FALSE
V10007929,C10007929,Sedan,Low,5039,19,2014,21,FALSE
V10007995,C10007995,Sedan,Low,3469,30,2550,21,FALSE
V10007999,C10007999,Sedan,Low,1972,11,1100,21,FALSE
V10008250,C10008250,Sedan,Low,4468,22,2200,21,FALSE
V10008561,C10008561,Sedan,Low,4812,8,712,21,FALSE
V10008757,C10008757,Sedan,Low,5376,11,1078,21,FALSE
V10008851,C10008851,Sedan,Low,3797,31,2852,21,FALSE
V10008920,C10008920,Sedan,Low,546,9,981,21,FALSE
V10009256,C10009256,Sedan,Low,2099,39,4134,21,FALSE
V10009558,C10009558,Sedan,Low,823,22,2112,21,FALSE
V10010030,C10010030,Sedan,Low,3966,9,603,21,FALSE
V10010101,C10010101,Sedan,Low,4635,25,1650,21,FALSE
V10010285,C10010285,Sedan,Low,3635,39,2613,21,FALSE
V10010627,C10010627,Sedan,Low,2064,13,1352,21,FALSE
V10010644,C10010644,Sedan,Low,5715,14,1610,21,FALSE
V10010646,C10010646,Sedan,Low,1720,19,1273,21,FALSE
V10010990,C10010990,Sedan,Low,1808,11,979,21,FALSE
V10011518,C10011518,Sedan,Low,1827,16,1632,21,FALSE
V10011553,C10011553,Sedan,Low,2115,6,372,21,FALSE
V10011965,C10011965,Sedan,Low,4440,14,1176,21,FALSE
V10012114,C10012114,Sedan,Low,5908,30,2040,21,FALSE
V10012290,C10012290,Sedan,Low,5609,33,2244,21,FALSE
V10012612,C10012612,Sedan,Low,639,30,3360,21,FALSE
V10012812,C10012812,Sedan,Low,752,25,2250,21,FALSE
V10012937,C10012937,Sedan,Low,4346,10,1120,21,FALSE
V10013103,C10013103,Sedan,Low,2493,24,1512,21,FALSE
V10013206,C10013206,Sedan,Low,4169,37,2479,21,FALSE
V10013388,C10013388,Sedan,Low,3102,38,3230,21,FALSE
V10014205,C10014205,Sedan,Low,5815,6,582,21,FALSE
V10014465,C10014465,Sedan,Low,4649,21,2037,21,FALSE
V10014929,C10014929,Sedan,Low,950,19,1444,21,FALSE
V10015068,C10015068,Sedan,Low,3269,6,540,21,FALSE
V10015386,C10015386,Sedan,Low,4688,9,630,21,FALSE
V10015409,C10015409,Sedan,Low,5884,29,1972,21,FALSE
V10015591,C10015591,Sedan,Low,1504,12,888,21,FALSE
V10015683,C10015683,Sedan,Low,3194,32,3744,21,FALSE
V10015691,C10015691,Sedan,Low,2746,15,915,21,FALSE
V10016059,C10016059,Sedan,Low,657,21,2016,21,FALSE
V10016289,C10016289,Sedan,Low,1680,25,2875,21,FALSE
V10016302,C10016302,Sedan,Low,3393,23,2599,21,FALSE
V10016349,C10016349,Sedan,Low,3163,13,780,21,FALSE
V10016569,C10016569,Sedan,Low,2853,36,4176,21,FALSE
V10016715,C10016715,Sedan,Low,4326,11,671,21,FALSE
V10016847,C10016847,Sedan,Low,2079,26,1586,21,FALSE
V10016945,C10016945,Sedan,Low,2374,10,1130,21,FALSE
V10017426,C10017426,Sedan,Low,889,5,375,21,FALSE
V10018033,C10018033,Sedan,Low,4235,40,3080,21,FALSE
V10018061,C10018061,Sedan,Low,675,34,4080,21,FALSE
V10018116,C10018116,Sedan,Low,1098,25,1700,21,FALSE
V10018666,C10018666,Sedan,Low,4144,30,2310,21,FALSE
V10018742,C10018742,Sedan,Low,663,24,2832,21,FALSE
V10018744,C10018744,Sedan,Low,4935,5,325,21,FALSE
V10018942,C10018942,Sedan,Low,2127,27,2349,21,FALSE
V10018970,C10018970,Sedan,Low,3182,35,2660,21,FALSE
V10019095,C10019095,Sedan,Low,4197,18,1296,21,FALSE
V10019254,C10019254,Sedan,Low,5418,7,805,21,FALSE
V10019465,C10019465,Sedan,Low,5586,6,570,21,FALSE
V10019808,C10019808,Sedan,Low,1445,35,2170,21,FALSE
V10001199,C10001199,Sedan,Low,3791,17,1666,15,FALSE
V10001386,C10001386,Sedan,Low,4707,17,1037,15,FALSE
V10002012,C10002012,Sedan,Low,5408,17,1802,16,FALSE
V10002128,C10002128,Sedan,Low,2442,17,1785,15,FALSE
V10002317,C10002317,Sedan,Low,3022,17,1887,17,FALSE
V10002443,C10002443,Sedan,Low,1444,17,1326,14,FALSE
V10002472,C10002472,Sedan,Low,2501,17,1751,22,FALSE
V10002728,C10002728,Sedan,Low,1257,17,1309,4,FALSE
V10002970,C10002970,Sedan,Low,895,17,1139,9,FALSE
V10003168,C10003168,Sedan,Low,2611,17,2006,12,FALSE
V10003633,C10003633,Sedan,Low,4742,17,1394,5,FALSE
V10004062,C10004062,Sedan,Low,4867,17,1700,6,FALSE
V10004457,C10004457,Sedan,Low,5896,17,1887,11,FALSE
V10004485,C10004485,Sedan,Low,4019,17,1717,8,FALSE
V10004547,C10004547,Sedan,Low,2454,17,1377,2,FALSE
V10004771,C10004771,Sedan,Low,4904,17,1717,9,FALSE
V10004882,C10004882,Sedan,Low,5184,17,1649,22,FALSE
V10004897,C10004897,Sedan,Low,4793,17,1173,25,FALSE
V10004927,C10004927,Sedan,Low,4637,17,1632,23,FALSE
V10005010,C10005010,Sedan,Low,2191,17,1717,8,FALSE
V10005038,C10005038,Sedan,Low,2627,17,1768,20,FALSE
V10005481,C10005481,Sedan,Low,1226,17,1054,9,FALSE
V10005864,C10005864,Sedan,Low,3982,17,1581,19,FALSE
V10005970,C10005970,Sedan,Low,3328,17,1088,16,FALSE
V10006412,C10006412,Sedan,Low,2831,17,1989,23,FALSE
V10007076,C10007076,Sedan,Low,4872,17,1955,14,FALSE
V10007079,C10007079,Sedan,Low,2847,17,1870,5,FALSE
V10007083,C10007083,Sedan,Low,3013,17,1751,25,FALSE
V10007230,C10007230,Sedan,Low,3538,17,1819,19,FALSE
V10007704,C10007704,Sedan,Low,4950,17,1887,17,FALSE
V10007836,C10007836,Sedan,Low,2370,17,2006,24,FALSE
V10008007,C10008007,Sedan,Low,2347,17,1734,20,FALSE
V10008266,C10008266,Sedan,Low,2669,17,1615,12,FALSE
V10008665,C10008665,Sedan,Low,4291,17,1955,5,FALSE
V10008808,C10008808,Sedan,Low,5532,17,1037,13,FALSE
V10009185,C10009185,Sedan,Low,3290,17,1632,13,FALSE
V10009315,C10009315,Sedan,Low,4964,17,1496,18,FALSE
V10009846,C10009846,Sedan,Low,5966,17,1173,22,FALSE
V10010115,C10010115,Sedan,Low,4139,17,1530,8,FALSE
V10010122,C10010122,Sedan,Low,4465,17,1411,5,FALSE
V10010299,C10010299,Sedan,Low,2079,17,1649,20,FALSE
V10010448,C10010448,Sedan,Low,3934,17,1190,23,FALSE
V10010765,C10010765,Sedan,Low,3048,17,1700,2,FALSE
V10010784,C10010784,Sedan,Low,1508,17,1700,15,FALSE
V10011009,C10011009,Sedan,Low,5945,17,1547,10,FALSE
V10011150,C10011150,Sedan,Low,2966,17,1581,12,FALSE
V10011509,C10011509,Sedan,Low,3173,17,1972,25,FALSE
V10011580,C10011580,Sedan,Low,5460,17,1870,4,FALSE
V10011755,C10011755,Sedan,Low,3025,17,1751,2,FALSE
V10012124,C10012124,Sedan,Low,688,17,1938,12,FALSE
V10012243,C10012243,Sedan,Low,3721,17,1836,4,FALSE
V10012714,C10012714,Sedan,Low,558,17,1972,15,FALSE
V10013758,C10013758,Sedan,Low,5575,17,1479,9,FALSE
V10014105,C10014105,Sedan,Low,3489,17,1683,24,FALSE
V10014149,C10014149,Sedan,Low,2615,17,1921,7,FALSE
V10014185,C10014185,Sedan,Low,1319,17,1836,7,FALSE
V10015241,C10015241,Sedan,Low,2944,17,1513,8,FALSE
V10015472,C10015472,Sedan,Low,2586,17,1581,7,FALSE
V10015648,C10015648,Sedan,Low,2194,17,1258,11,FALSE
V10016496,C10016496,Sedan,Low,4341,17,1921,23,FALSE
V10016558,C10016558,Sedan,Low,1035,17,1802,20,FALSE
V10016688,C10016688,Sedan,Low,2191,17,1411,4,FALSE
V10016689,C10016689,Sedan,Low,5087,17,1479,20,FALSE
V10016915,C10016915,Sedan,Low,1648,17,2040,8,FALSE
V10016921,C10016921,Sedan,Low,928,17,1853,17,FALSE
V10016975,C10016975,Sedan,Low,2351,17,1989,7,FALSE
V10017209,C10017209,Sedan,Low,4880,17,1037,22,FALSE
V10017373,C10017373,Sedan,Low,1402,17,1224,24,FALSE
V10017389,C10017389,Sedan,Low,4093,17,1853,18,FALSE
V10017599,C10017599,Sedan,Low,5885,17,1462,20,FALSE
V10017633,C10017633,Sedan,Low,3624,17,1037,14,FALSE
V10017773,C10017773,Sedan,Low,5972,17,1139,20,FALSE
V10017972,C10017972,Sedan,Low,559,17,2023,4,FALSE
V10018450,C10018450,Sedan,Low,5335,17,1581,5,FALSE
V10018773,C10018773,Sedan,Low,1183,17,2040,20,FALSE
V10019130,C10019130,Sedan,Low,2230,17,1190,9,FALSE
V10019293,C10019293,Sedan,Low,3316,17,1938,7,FALSE
V10019311,C10019311,Sedan,Low,2505,17,1496,22,FALSE
V10019476,C10019476,Sedan,Low,5628,17,1989,10,FALSE
V10019506,C10019506,Sedan,Low,2348,17,1938,14,FALSE
V10019642,C10019642,Sedan,Low,2626,17,1071,24,FALSE
V10019894,C10019894,Sedan,Low,2684,17,1054,18,FALSE
V10019938,C10019938,Sedan,Low,2878,17,1955,5,FALSE
V10000424,C10000424,Sedan,Low,2712,19,1444,3,FALSE
V10000481,C10000481,Sedan,Low,4139,10,1190,3,FALSE
V10000499,C10000499,Sedan,Low,2473,8,888,3,FALSE
V10000596,C10000596,Sedan,Low,2959,20,2180,3,FALSE
V10001241,C10001241,Sedan,Low,5634,25,1975,3,FALSE
V10001567,C10001567,Sedan,Low,5394,25,2550,3,FALSE
V10001780,C10001780,Sedan,Low,3961,33,2904,3,FALSE
V10001894,C10001894,Sedan,Low,2274,35,3710,3,FALSE
V10001916,C10001916,Sedan,Low,2871,39,3549,3,FALSE
V10002877,C10002877,Sedan,Low,3237,26,1612,3,FALSE
V10003012,C10003012,Sedan,Low,2790,17,1972,3,FALSE
V10003199,C10003199,Sedan,Low,685,21,2352,3,FALSE
V10003220,C10003220,Sedan,Low,4603,12,1380,3,FALSE
V10003700,C10003700,Sedan,Low,3930,20,2020,3,FALSE
V10003702,C10003702,Sedan,Low,1681,21,2016,3,FALSE
V10003949,C10003949,Sedan,Low,1843,11,1144,3,FALSE
V10003950,C10003950,Sedan,Low,3010,9,648,3,FALSE
V10004504,C10004504,Sedan,Low,968,35,3885,3,FALSE
V10004626,C10004626,Sedan,Low,1313,40,3480,3,FALSE
V10004790,C10004790,Sedan,Low,4887,24,1656,3,FALSE
V10005206,C10005206,Sedan,Low,1500,23,1380,3,FALSE
V10005227,C10005227,Sedan,Low,1248,24,2712,3,FALSE
V10005587,C10005587,Sedan,Low,2784,37,3404,3,FALSE
V10005675,C10005675,Sedan,Low,2899,28,2660,3,FALSE
V10005677,C10005677,Sedan,Low,575,38,3876,3,FALSE
V10006109,C10006109,Sedan,Low,4281,21,2079,3,FALSE
V10006190,C10006190,Sedan,Low,901,10,980,3,FALSE
V10006219,C10006219,Sedan,Low,2220,11,1309,3,FALSE
V10006611,C10006611,Sedan,Low,2018,34,2108,3,FALSE
V10006696,C10006696,Sedan,Low,4136,8,568,3,FALSE
V10007094,C10007094,Sedan,Low,5559,14,910,3,FALSE
V10007122,C10007122,Sedan,Low,1073,23,1495,3,FALSE
V10007479,C10007479,Sedan,Low,3784,32,3680,3,FALSE
V10007511,C10007511,Sedan,Low,4984,23,1794,3,FALSE
V10007626,C10007626,Sedan,Low,3015,8,816,3,FALSE
V10007635,C10007635,Sedan,Low,2503,19,2052,3,FALSE
V10007741,C10007741,Sedan,Low,1690,22,2310,3,FALSE
V10007753,C10007753,Sedan,Low,4644,17,1666,3,FALSE
V10007817,C10007817,Sedan,Low,5930,11,836,3,FALSE
V10007898,C10007898,Sedan,Low,4338,32,2080,3,FALSE
V10007931,C10007931,Sedan,Low,3849,22,2112,3,FALSE
V10008037,C10008037,Sedan,Low,1414,26,2054,3,FALSE
V10008737,C10008737,Sedan,Low,5139,27,2376,3,FALSE
V10008882,C10008882,Sedan,Low,1366,7,567,3,FALSE
V10009066,C10009066,Sedan,Low,1509,17,1955,3,FALSE
V10009246,C10009246,Sedan,Low,816,14,1316,3,FALSE
V10009456,C10009456,Sedan,Low,3622,31,2511,3,FALSE
V10009498,C10009498,Sedan,Low,742,16,1584,3,FALSE
V10009528,C10009528,Sedan,Low,3884,35,3325,3,FALSE
V10009949,C10009949,Sedan,Low,1583,7,448,3,FALSE
V10010254,C10010254,Sedan,Low,2163,26,2288,3,FALSE
V10010343,C10010343,Sedan,Low,1664,11,935,3,FALSE
V10010386,C10010386,Sedan,Low,4193,26,2912,3,FALSE
V10011085,C10011085,Sedan,Low,3219,8,632,3,FALSE
V10011504,C10011504,Sedan,Low,1559,37,3515,3,FALSE
V10011534,C10011534,Sedan,Low,5672,36,2268,3,FALSE
V10011708,C10011708,Sedan,Low,3183,21,2436,3,FALSE
V10012182,C10012182,Sedan,Low,4138,23,1679,3,FALSE
V10012276,C10012276,Sedan,Low,828,12,1104,3,FALSE
V10012442,C10012442,Sedan,Low,3698,28,2548,3,FALSE
V10012635,C10012635,Sedan,Low,3859,15,1290,3,FALSE
V10012884,C10012884,Sedan,Low,568,17,1496,3,FALSE
V10012946,C10012946,Sedan,Low,2799,17,1071,3,FALSE
V10013180,C10013180,Sedan,Low,2210,39,4134,3,FALSE
V10013188,C10013188,Sedan,Low,2929,33,3597,3,FALSE
V10013225,C10013225,Sedan,Low,3823,31,1922,3,FALSE
V10013386,C10013386,Sedan,Low,2754,8,768,3,FALSE
V10013491,C10013491,Sedan,Low,4280,31,2356,3,FALSE
V10013907,C10013907,Sedan,Low,1129,5,570,3,FALSE
V10013973,C10013973,Sedan,Low,5834,25,2150,3,FALSE
V10014210,C10014210,Sedan,Low,4398,13,845,3,FALSE
V10014296,C10014296,Sedan,Low,4079,6,690,3,FALSE
V10014440,C10014440,Sedan,Low,1676,40,3760,3,FALSE
V10014544,C10014544,Sedan,Low,2036,7,756,3,FALSE
V10014729,C10014729,Sedan,Low,4068,30,2070,3,FALSE
V10014836,C10014836,Sedan,Low,4709,9,648,3,FALSE
V10015455,C10015455,Sedan,Low,1986,33,3927,3,FALSE
V10015673,C10015673,Sedan,Low,1696,17,1751,3,FALSE
V10015846,C10015846,Sedan,Low,3165,17,1751,3,FALSE
V10015987,C10015987,Sedan,Low,4204,7,602,3,FALSE
V10016254,C10016254,Sedan,Low,1720,28,1708,3,FALSE
V10016400,C10016400,Sedan,Low,3507,36,2808,3,FALSE
V10016448,C10016448,Sedan,Low,2122,32,2080,3,FALSE
V10016636,C10016636,Sedan,Low,1053,18,1710,3,FALSE
V10016640,C10016640,Sedan,Low,4147,39,3705,3,FALSE
V10016922,C10016922,Sedan,Low,4848,11,935,3,FALSE
V10016968,C10016968,Sedan,Low,1699,39,3354,3,FALSE
V10017055,C10017055,Sedan,Low,5675,20,1760,3,FALSE
V10017221,C10017221,Sedan,Low,3750,6,708,3,FALSE
V10017244,C10017244,Sedan,Low,1557,21,1533,3,FALSE
V10017330,C10017330,Sedan,Low,3892,29,2842,3,FALSE
V10017342,C10017342,Sedan,Low,3607,22,2244,3,FALSE
V10017442,C10017442,Sedan,Low,696,28,2408,3,FALSE
V10017806,C10017806,Sedan,Low,1514,28,2296,3,FALSE
V10017929,C10017929,Sedan,Low,4265,22,2222,3,FALSE
V10018095,C10018095,Sedan,Low,664,6,396,3,FALSE
V10018131,C10018131,Sedan,Low,5608,14,1218,3,FALSE
V10018171,C10018171,Sedan,Low,1483,22,2266,3,FALSE
V10018249,C10018249,Sedan,Low,1233,24,2784,3,FALSE
V10018326,C10018326,Sedan,Low,2060,29,3451,3,FALSE
V10018611,C10018611,Sedan,Low,2843,13,1222,3,FALSE
V10018755,C10018755,Sedan,Low,1901,18,1530,3,FALSE
V10018822,C10018822,Sedan,Low,3535,5,530,3,FALSE
V10018883,C10018883,Sedan,Low,4102,10,1020,3,FALSE
V10019337,C10019337,Sedan,Low,2768,33,3894,3,FALSE
V10019441,C10019441,Sedan,Low,3802,14,938,3,FALSE
V10019649,C10019649,Sedan,Low,1791,21,1365,3,FALSE
V10019716,C10019716,Sedan,Low,5665,31,2108,3,FALSE
V10019768,C10019768,Sedan,Low,2182,31,3472,3,FALSE
V10019773,C10019773,Sedan,Low,1589,7,546,3,FALSE
V10019946,C10019946,Sedan,Low,2346,12,1092,3,FALSE
V10001200,C10001200,SUV,Low,1749,31,2387,8,FALSE
V10001303,C10001303,SUV,Low,4058,23,1978,8,FALSE
V10002200,C10002200,SUV,Low,1959,31,2883,8,FALSE
V10002329,C10002329,SUV,Low,977,20,1460,8,FALSE
V10002679,C10002679,SUV,Low,1836,6,618,8,FALSE
V10002710,C10002710,SUV,Low,2500,6,402,8,FALSE
V10002848,C10002848,SUV,Low,4154,13,1508,8,FALSE
V10002938,C10002938,SUV,Low,1873,39,4290,8,FALSE
V10003116,C10003116,SUV,Low,2964,21,1806,8,FALSE
V10003376,C10003376,SUV,Low,728,37,3219,8,FALSE
V10003487,C10003487,SUV,Low,3395,21,1722,8,FALSE
V10003729,C10003729,SUV,Low,986,34,3264,8,FALSE
V10003734,C10003734,SUV,Low,2572,40,4600,8,FALSE
V10003841,C10003841,SUV,Low,2283,27,2997,8,FALSE
V10004036,C10004036,SUV,Low,5281,12,744,8,FALSE
V10004294,C10004294,SUV,Low,5731,5,390,8,FALSE
V10004709,C10004709,SUV,Low,4626,23,1472,8,FALSE
V10004814,C10004814,SUV,Low,2926,24,2088,8,FALSE
V10005430,C10005430,SUV,Low,3984,6,678,8,FALSE
V10005467,C10005467,SUV,Low,5410,21,2247,8,FALSE
V10005478,C10005478,SUV,Low,5457,8,720,8,FALSE
V10005493,C10005493,SUV,Low,1947,18,1566,8,FALSE
V10005754,C10005754,SUV,Low,5859,23,1886,8,FALSE
V10005784,C10005784,SUV,Low,5492,20,2080,8,FALSE
V10005854,C10005854,SUV,Low,1923,40,4320,8,FALSE
V10005959,C10005959,SUV,Low,1949,25,2150,8,FALSE
V10006614,C10006614,SUV,Low,3135,28,2884,8,FALSE
V10006970,C10006970,SUV,Low,4037,12,900,8,FALSE
V10007534,C10007534,SUV,Low,2264,9,909,8,FALSE
V10007720,C10007720,SUV,Low,1170,30,3480,8,FALSE
V10007751,C10007751,SUV,Low,1732,12,1236,8,FALSE
V10007795,C10007795,SUV,Low,3333,30,3360,8,FALSE
V10007917,C10007917,SUV,Low,5333,38,2546,8,FALSE
V10008087,C10008087,SUV,Low,4243,10,1160,8,FALSE
V10008278,C10008278,SUV,Low,3658,40,3400,8,FALSE
V10008482,C10008482,SUV,Low,1186,22,2332,8,FALSE
V10008712,C10008712,SUV,Low,1869,5,485,8,FALSE
V10009145,C10009145,SUV,Low,5776,5,420,8,FALSE
V10009379,C10009379,SUV,Low,1525,31,3596,8,FALSE
V10009396,C10009396,SUV,Low,4249,29,1943,8,FALSE
V10009695,C10009695,SUV,Low,3844,39,2574,8,FALSE
V10009729,C10009729,SUV,Low,4423,36,3456,8,FALSE
V10010277,C10010277,SUV,Low,968,22,2090,8,FALSE
V10010338,C10010338,SUV,Low,3083,12,1272,8,FALSE
V10010929,C10010929,SUV,Low,3329,13,1391,8,FALSE
V10011053,C10011053,SUV,Low,3794,39,3471,8,FALSE
V10011838,C10011838,SUV,Low,1163,9,585,8,FALSE
V10011900,C10011900,SUV,Low,3115,27,2808,8,FALSE
V10011914,C10011914,SUV,Low,2151,29,2146,8,FALSE
V10012240,C10012240,SUV,Low,3584,14,1428,8,FALSE
V10012427,C10012427,SUV,Low,2990,15,1575,8,FALSE
V10012546,C10012546,SUV,Low,2601,35,2135,8,FALSE
V10012623,C10012623,SUV,Low,3958,20,1640,8,FALSE
V10012639,C10012639,SUV,Low,2587,9,738,8,FALSE
V10012656,C10012656,SUV,Low,3644,29,2871,8,FALSE
V10012729,C10012729,SUV,Low,1572,23,2530,8,FALSE
V10012813,C10012813,SUV,Low,4300,35,2485,8,FALSE
V10012857,C10012857,SUV,Low,5731,8,776,8,FALSE
V10012896,C10012896,SUV,Low,4272,29,2204,8,FALSE
V10012924,C10012924,SUV,Low,2213,28,2324,8,FALSE
V10013037,C10013037,SUV,Low,5499,22,1606,8,FALSE
V10013057,C10013057,SUV,Low,5111,38,2698,8,FALSE
V10013343,C10013343,SUV,Low,3730,18,2124,8,FALSE
V10013732,C10013732,SUV,Low,1919,28,3220,8,FALSE
V10013740,C10013740,SUV,Low,5206,23,1771,8,FALSE
V10014272,C10014272,SUV,Low,1667,10,870,8,FALSE
V10014297,C10014297,SUV,Low,5433,9,702,8,FALSE
V10014444,C10014444,SUV,Low,2617,29,2407,8,FALSE
V10015186,C10015186,SUV,Low,862,30,3360,8,FALSE
V10015189,C10015189,SUV,Low,3837,33,3597,8,FALSE
V10015247,C10015247,SUV,Low,1689,15,1620,8,FALSE
V10015280,C10015280,SUV,Low,2463,18,1152,8,FALSE
V10015312,C10015312,SUV,Low,2462,14,1582,8,FALSE
V10015545,C10015545,SUV,Low,4963,26,2366,8,FALSE
V10015918,C10015918,SUV,Low,4965,29,2204,8,FALSE
V10015923,C10015923,SUV,Low,4572,25,2600,8,FALSE
V10016167,C10016167,SUV,Low,3357,20,2340,8,FALSE
V10016571,C10016571,SUV,Low,1340,32,3616,8,FALSE
V10016676,C10016676,SUV,Low,604,37,2886,8,FALSE
V10016895,C10016895,SUV,Low,2918,21,1848,8,FALSE
V10016967,C10016967,SUV,Low,3685,19,1273,8,FALSE
V10017353,C10017353,SUV,Low,1673,37,2479,8,FALSE
V10017695,C10017695,SUV,Low,4964,29,2958,8,FALSE
V10017720,C10017720,SUV,Low,787,26,2496,8,FALSE
V10017761,C10017761,SUV,Low,668,27,2079,8,FALSE
V10018460,C10018460,SUV,Low,2709,9,927,8,FALSE
V10018925,C10018925,SUV,Low,2753,40,2920,8,FALSE
V10019438,C10019438,SUV,Low,1517,19,2204,8,FALSE
V10019450,C10019450,SUV,Low,1041,13,1131,8,FALSE
V10019532,C10019532,SUV,Low,4970,31,2046,8,FALSE
V10019812,C10019812,SUV,Low,3200,38,4446,8,FALSE
V10000210,C10000210,SUV,Low,601,10,1200,4,FALSE
V10000912,C10000912,SUV,Low,2889,6,522,4,FALSE
V10001030,C10001030,SUV,Low,2065,31,2759,4,FALSE
V10002142,C10002142,SUV,Low,1374,14,1302,4,FALSE
V10002950,C10002950,SUV,Low,5898,17,1632,4,FALSE
V10003114,C10003114,SUV,Low,3089,19,1501,4,FALSE
V10003274,C10003274,SUV,Low,4792,27,2214,4,FALSE
V10003299,C10003299,SUV,Low,969,9,900,4,FALSE
V10003690,C10003690,SUV,Low,1020,35,2520,4,FALSE
V10003892,C10003892,SUV,Low,2819,35,2905,4,FALSE
V10003975,C10003975,SUV,Low,5942,5,375,4,FALSE
V10004391,C10004391,SUV,Low,1734,18,1944,4,FALSE
V10004481,C10004481,SUV,Low,1289,34,2788,4,FALSE
V10005008,C10005008,SUV,Low,5440,25,1675,4,FALSE
V10005130,C10005130,SUV,Low,5627,19,2109,4,FALSE
V10005347,C10005347,SUV,Low,1367,9,765,4,FALSE
V10005859,C10005859,SUV,Low,2288,20,1300,4,FALSE
V10005953,C10005953,SUV,Low,2557,6,624,4,FALSE
V10006082,C10006082,SUV,Low,3123,26,2704,4,FALSE
V10006188,C10006188,SUV,Low,3941,16,1488,4,FALSE
V10006323,C10006323,SUV,Low,5318,21,2499,4,FALSE
V10006327,C10006327,SUV,Low,4106,36,2340,4,FALSE
V10006364,C10006364,SUV,Low,2975,30,3510,4,FALSE
V10006380,C10006380,SUV,Low,634,15,1245,4,FALSE
V10006424,C10006424,SUV,Low,5569,17,1326,4,FALSE
V10006613,C10006613,SUV,Low,3652,31,3348,4,FALSE
V10006685,C10006685,SUV,Low,1105,19,1197,4,FALSE
V10007069,C10007069,SUV,Low,1697,17,1411,4,FALSE
V10007398,C10007398,SUV,Low,1968,31,1891,4,FALSE
V10007467,C10007467,SUV,Low,2392,39,2769,4,FALSE
V10008078,C10008078,SUV,Low,2914,24,2232,4,FALSE
V10008355,C10008355,SUV,Low,612,13,1274,4,FALSE
V10008444,C10008444,SUV,Low,1347,26,2626,4,FALSE
V10008625,C10008625,SUV,Low,2614,39,4095,4,FALSE
V10008727,C10008727,SUV,Low,1328,21,1554,4,FALSE
V10008854,C10008854,SUV,Low,2493,38,4522,4,FALSE
V10008861,C10008861,SUV,Low,4385,17,1037,4,FALSE
V10008887,C10008887,SUV,Low,5264,15,1800,4,FALSE
V10009048,C10009048,SUV,Low,5892,8,840,4,FALSE
V10009240,C10009240,SUV,Low,1878,40,4200,4,FALSE
V10009751,C10009751,SUV,Low,2845,29,2610,4,FALSE
V10009841,C10009841,SUV,Low,3044,31,2325,4,FALSE
V10010689,C10010689,SUV,Low,1489,21,1533,4,FALSE
V10010755,C10010755,SUV,Low,3638,13,1495,4,FALSE
V10010952,C10010952,SUV,Low,5249,17,1326,4,FALSE
